genome	taxgroup	taxclade	genome_type	depth	lat	lon	cruise	station	date	ocean	location	siderophore	n_genomes	n_markers	n_msets	complete	contami	strain_het	genome_size	n_ambig_bp	n_scaffolds	n_contigs	N50_scaff	N50_contig	mean_scaff_len	mean_contig_len	longest_scaff	longest_contig	perc_gc	gc_stdev	code_dens	translation	n_genes	n0_markers	n1_markers	n2_markers	n3_markers	n4_markers	n5_markers
SAT82	synechococcus	syn5.1AIII	mag									0	25	554	425	54.24	0.75	100	1036905	7243	46	46	26413	26310	22541	22383	57204	56784	59	2.48	92.4	11	1148	234	314	6	0	0	0
WH8103	synechococcus	syn5.1AIII	isolate									0	25	554	425	99.76	0.24	100	2429688	0	1	1	2429688	2429688	2429688	2429688	2429688	2429688	59.5	0	90.55	11	2676	1	552	1	0	0	0
BL107	synechococcus	syn5.1AIV	isolate		41.666667	2.8				mediterranean		0	25	554	425	99.76	0	0	2285034	1657	1	6	2285034	725965	2285034	380562	2285034	916208	54.2	0	90.01	11	2516	1	553	0	0	0	0
AG-683-A22	synechococcus	syn5.1AIV	sag	5	36.57	-158	GRADIENT	9	4/27/16	n_pacific	GRADIENT	0	25	554	425	39.97	0.26	50	1031668	0	119	119	13205	13205	8669	8669	41474	41474	52.1	5.13	85.35	11	1257	338	214	2	0	0	0
AG-683-B03	synechococcus	syn5.1AIV	sag	5	36.57	-158	GRADIENT	9	4/27/16	n_pacific	GRADIENT	1	25	554	425	42.51	0.47	0	1109525	0	109	109	14105	14105	10179	10179	71709	71709	52	5.69	87.78	11	1352	332	220	2	0	0	0
AG-683-B21	synechococcus	syn5.1AIV	sag	5	36.57	-158	GRADIENT	9	4/27/16	n_pacific	GRADIENT	0	25	554	425	60.59	0.12	0	1434371	0	97	97	25865	25865	14787	14787	82589	82589	53.3	5.28	88.75	11	1673	244	309	1	0	0	0
AG-683-C23	synechococcus	syn5.1AIV	sag	5	36.57	-158	GRADIENT	9	4/27/16	n_pacific	GRADIENT	1	25	554	425	76.14	0	0	1914326	0	81	81	51784	51784	23633	23633	166088	166088	52.9	4.84	86.76	11	2208	130	424	0	0	0	0
AG-686-B21	synechococcus	syn5.1AIV	sag	65	36.57	-158	GRADIENT	9	4/27/16	n_pacific	GRADIENT	1	25	554	425	76.29	0.24	0	1849691	0	102	102	32518	32518	18134	18134	112084	112084	52.7	4.66	86.95	11	2155	132	421	1	0	0	0
AG-686-C21	synechococcus	syn5.1AIV	sag	65	36.57	-158	GRADIENT	9	4/27/16	n_pacific	GRADIENT	1	25	554	425	43.32	0	0	1053969	0	96	96	14940	14940	10978	10978	55786	55786	52.9	4.46	88.65	11	1256	327	227	0	0	0	0
CC9902	synechococcus	syn5.1AIV	isolate		-2.14882	-117.230383				s_pacific		0	25	554	425	99.53	0	0	2234828	0	1	1	2234828	2234828	2234828	2234828	2234828	2234828	54.2	0	90.36	11	2461	2	552	0	0	0	0
MED850	synechococcus	syn5.1AUCA	sag							mediterranean		0	25	554	425	75.88	3.22	85.19	1935913	5750	55	55	53213	53029	35198	35093	160695	160205	57.7	2.8	91.15	11	2134	128	404	21	0	1	0
KORDI-100	synechococcus	syn5.1AUCA	isolate		9.265833	158.401666				n_pacific		0	25	554	425	99.76	0	0	2789000	0	1	1	2789000	2789000	2789000	2789000	2789000	2789000	57.5	0	88.82	11	3013	1	553	0	0	0	0
AG-670-D07	synechococcus	syn5.1AUCA	sag	5	28.14	-158	GRADIENT	4	4/22/16	n_pacific	GRADIENT	0	25	554	425	52.1	0.18	100	1514310	0	129	129	19175	19175	11738	11738	45165	45165	56	5.71	89.38	11	1719	267	281	6	0	0	0
AG-670-F04	synechococcus	syn5.1AUCA	sag	5	28.14	-158	GRADIENT	4	4/22/16	n_pacific	GRADIENT	1	25	554	425	70.71	0.71	66.67	2247766	0	130	130	34986	34986	17290	17290	124081	124081	52.7	5.68	84.89	11	2451	183	368	3	0	0	0
AG-676-F02	synechococcus	syn5.1AUCA	sag	5	34.7	-158	GRADIENT	6	4/24/16	n_pacific	GRADIENT	0	25	554	425	53.71	0.24	0	1527331	0	122	122	20504	20504	12519	12519	93328	93328	55.4	5.99	86.91	11	1804	249	304	1	0	0	0
AG-679-B05	synechococcus	syn5.1AUCA	sag	60	34.7	-158	GRADIENT	6	4/24/16	n_pacific	GRADIENT	1	25	554	425	81.06	0.21	0	1875601	0	109	109	37337	37337	17207	17207	126052	126052	56.2	5.06	87.62	11	2239	115	435	4	0	0	0
CC9616	synechococcus	syn5.1AUCA	isolate		-2.14882	-117.230383				s_pacific		0	25	554	425	99.53	0	0	2645910	1600	1	17	2645910	256700	2645910	155547	2645910	738330	56.6	0	89.33	11	2875	2	552	0	0	0	0
UBA3467	synechococcus	syn5.1AUCA	mag									0	25	554	425	84.61	3.65	31.58	2790078	76740	273	505	16791	9825	10220	5372	55305	55305	53	2.58	82.63	11	3189	102	435	16	1	0	0
KORDI-49	synechococcus	syn5.1AWPCI	isolate		32.5	126				n_pacific		0	25	554	425	99.76	0	0	2585813	0	1	1	2585813	2585813	2585813	2585813	2585813	2585813	61.4	0	92.21	11	2662	1	553	0	0	0	0
UBA3999	synechococcus	syn5.1AWPCI	mag									0	25	554	425	81.97	2.24	25	1914590	99010	176	480	15829	7890	10878	3782	60879	40827	63.7	2.5	85.53	11	2399	106	436	12	0	0	0
UBA7370	synechococcus	syn5.1AWPCI	mag									0	25	554	425	49.28	0	0	1139816	78653	102	320	16167	6591	11174	3316	52292	18408	64	1.22	83.33	11	1447	288	266	0	0	0	0
CC9311	synechococcus	syn5.1BI	isolate		31.9001	-124.1668				n_pacific		0	25	554	425	99.76	0	0	2606748	0	1	1	2606748	2606748	2606748	2606748	2606748	2606748	52.4	0	87.32	11	2879	1	553	0	0	0	0
AG-679-C18	synechococcus	syn5.1BI	sag	60	34.7	-158	GRADIENT	6	4/24/16	n_pacific	GRADIENT	0	25	554	425	88.65	0.47	0	2626211	0	91	91	63235	63235	28859	28859	184666	184666	49.3	4.84	84.05	11	2871	63	489	2	0	0	0
AG-683-A03	synechococcus	syn5.1BI	sag	5	36.57	-158	GRADIENT	9	4/27/16	n_pacific	GRADIENT	0	25	554	425	54.09	0.24	100	1541395	0	147	147	15019	15019	10485	10485	48095	48095	52.7	4.14	87.8	11	1847	260	293	1	0	0	0
AG-686-A03	synechococcus	syn5.1BI	sag	65	36.57	-158	GRADIENT	9	4/27/16	n_pacific	GRADIENT	0	25	554	425	58.53	0	0	1558360	0	93	93	29805	29805	16756	16756	99848	99848	52.9	3.71	88.09	11	1808	231	323	0	0	0	0
AG-686-F08	synechococcus	syn5.1BI	sag	65	36.57	-158	GRADIENT	9	4/27/16	n_pacific	GRADIENT	0	25	554	425	59.57	0	0	1578770	0	64	64	46754	46754	24668	24668	134831	134831	52.2	4.52	87.39	11	1815	240	314	0	0	0	0
NP17	synechococcus	syn5.1BI	mag									0	25	554	425	90.34	1.18	33.33	2232102	2648	116	116	25245	25235	19242	19219	74552	74548	50.3	3.96	87.62	11	2391	48	500	6	0	0	0
UBA1269	synechococcus	syn5.1BI	mag									0	25	554	425	70.9	2	22.22	1606016	71071	207	440	10362	7032	7758	3488	41781	24891	55.1	2.74	82.57	11	1945	166	379	9	0	0	0
UBA1273	synechococcus	syn5.1BI	mag									0	25	554	425	74.13	3.64	15.79	1658888	58506	210	398	10190	6663	7899	4021	28229	18270	55.3	2.8	84.35	11	2025	141	396	16	1	0	0
UBA1528	synechococcus	syn5.1BI	mag									0	25	554	425	83.65	5.21	22.58	2059346	64393	195	374	16572	10290	10560	5334	85619	62235	52.1	2.95	85.48	11	2272	84	439	31	0	0	0
UBA7448	synechococcus	syn5.1BI	mag									0	25	554	425	68.2	0.95	20	1485481	68996	175	368	11260	6356	8488	3849	43165	22086	55.3	2.61	83.62	11	1773	166	383	5	0	0	0
UBA7854	synechococcus	syn5.1BI	mag									0	25	554	425	78.51	2	10	1658297	46273	181	311	11489	7888	9161	5183	36764	36108	55.2	2.36	85.61	11	1956	127	417	10	0	0	0
WH8016	synechococcus	syn5.1BI	isolate									0	25	554	425	99.53	0	0	2689002	0	11	11	347852	347852	244454	244454	1259206	1259206	54.1	2.61	89.11	11	2987	2	552	0	0	0	0
WH8020	synechococcus	syn5.1BI	isolate									0	25	554	425	100	0	0	2661166	1000	1	10	2661166	462217	2661166	266016	2661166	630801	53.1	0	87.74	11	2918	0	554	0	0	0	0
WH7803	synechococcus	syn5.1BV.VI.VII	isolate	25	33.7423	-67.4913				n_atlantic		0	25	554	425	99.53	0.12	0	2366980	0	1	1	2366980	2366980	2366980	2366980	2366980	2366980	60.2	0	93.01	11	2558	2	551	1	0	0	0
WH7805	synechococcus	syn5.1BV.VI.VII	isolate		33.75	-67.5				n_atlantic		0	25	554	425	99.53	0.12	0	2625504	6679	2	12	2621166	470273	1312752	218235	2621166	597712	57.6	11.21	90.52	11	2738	2	551	1	0	0	0
CPC100	synechococcus	syn5.1BV.VI.VII	isolate		14.2016	-116.696				n_pacific		0	25	554	425	56.52	1.88	100	1142703	2791	51	51	30743	30515	22405	22351	65107	65008	57	1.5	91.43	11	1286	248	297	9	0	0	0
AG-670-F22	synechococcus	syn5.1BV.VI.VII	sag	5	28.14	-158	GRADIENT	4	4/22/16	n_pacific	GRADIENT	0	25	554	425	72.24	0.24	0	1971543	0	59	59	66708	66708	33415	33415	237888	237888	56.4	3.2	87.93	11	2305	145	408	1	0	0	0
AG-673-A03	synechococcus	syn5.1BV.VI.VII	sag	90	28.14	-158	GRADIENT	4	4/22/16	n_pacific	GRADIENT	0	25	554	425	68.79	0	0	1867264	0	93	93	32392	32392	20078	20078	94860	94860	56.1	4.1	88.05	11	2168	192	362	0	0	0	0
AG-673-D02	synechococcus	syn5.1BV.VI.VII	sag	90	28.14	-158	GRADIENT	4	4/22/16	n_pacific	GRADIENT	0	25	554	425	85.55	0	0	2201799	0	71	71	65533	65533	31011	31011	263637	263637	55.8	4.96	88.57	11	2548	89	465	0	0	0	0
AG-673-F03	synechococcus	syn5.1BV.VI.VII	sag	90	28.14	-158	GRADIENT	4	4/22/16	n_pacific	GRADIENT	0	25	554	425	78.63	0	0	2004490	0	82	82	61180	61180	24445	24445	166647	166647	55.9	4.29	88.77	11	2288	116	438	0	0	0	0
AG-676-A21	synechococcus	syn5.1BV.VI.VII	sag	5	34.7	-158	GRADIENT	6	4/24/16	n_pacific	GRADIENT	0	25	554	425	76.86	0	0	1887431	0	73	73	57273	57273	25855	25855	156176	156176	56.4	3.23	89.06	11	2128	147	407	0	0	0	0
AG-676-C06	synechococcus	syn5.1BV.VI.VII	sag	5	34.7	-158	GRADIENT	6	4/24/16	n_pacific	GRADIENT	0	25	554	425	67.41	1.06	0	2044761	0	82	82	49106	49106	24936	24936	135272	135272	55.9	3.8	87.77	11	2385	163	386	5	0	0	0
AG-676-E23	synechococcus	syn5.1BV.VI.VII	sag	5	34.7	-158	GRADIENT	6	4/24/16	n_pacific	GRADIENT	0	25	554	425	69.29	0	0	1604488	0	49	49	105047	105047	32744	32744	172997	172997	56.4	3.72	88.31	11	1868	166	388	0	0	0	0
AG-679-A02	synechococcus	syn5.1BV.VI.VII	sag	60	34.7	-158	GRADIENT	6	4/24/16	n_pacific	GRADIENT	0	25	554	425	63.84	0.24	0	1747571	0	95	95	31735	31735	18395	18395	87965	87965	55.4	4.21	87.66	11	2087	204	349	1	0	0	0
AG-679-A04	synechococcus	syn5.1BV.VI.VII	sag	60	34.7	-158	GRADIENT	6	4/24/16	n_pacific	GRADIENT	0	25	554	425	70.94	0.47	0	2278993	0	107	107	33643	33643	21299	21299	201192	201192	54.6	3.72	86.34	11	2665	176	376	2	0	0	0
AG-679-E23	synechococcus	syn5.1BV.VI.VII	sag	60	34.7	-158	GRADIENT	6	4/24/16	n_pacific	GRADIENT	0	25	554	425	74.55	0.24	0	1993060	0	80	80	53288	53288	24913	24913	180532	180532	56.1	4.45	88.96	11	2244	156	397	1	0	0	0
AG-683-F20	synechococcus	syn5.1BV.VI.VII	sag	5	36.57	-158	GRADIENT	9	4/27/16	n_pacific	GRADIENT	0	25	554	425	31.57	0	0	972807	0	81	81	19174	19174	12009	12009	51615	51615	55.7	5.33	87.96	11	1134	399	155	0	0	0	0
AG-683-G11	synechococcus	syn5.1BV.VI.VII	sag	5	36.57	-158	GRADIENT	9	4/27/16	n_pacific	GRADIENT	0	25	554	425	54.3	0	0	1287575	0	54	54	62928	62928	23843	23843	193939	193939	55.6	3.27	87.1	11	1514	266	288	0	0	0	0
EAC657	synechococcus	syn5.1BV.VI.VII	isolate		-34.8986	18.03				s_atlantic		0	25	554	425	85.1	4.82	69.57	2189188	3178	49	49	55695	55671	44677	44612	123170	122932	58.1	3.51	90.05	11	2440	81	450	23	0	0	0
MIT9504	synechococcus	syn5.1BV.VI.VII	isolate	20	-4.6	-105				s_pacific		0	25	554	425	99.76	0.71	33.33	3087293	67	34	35	136058	136058	90802	88206	473040	473040	55.4	3.13	84.89	11	3521	1	550	3	0	0	0
MIT9508	synechococcus	syn5.1BV.VI.VII	isolate	0	-4.6	-105				s_pacific		0	25	554	425	100	0.47	0	2502434	13	23	24	167605	167605	108801	104267	373259	373259	56	2.68	88.56	11	2830	0	552	2	0	0	0
MIT9509	synechococcus	syn5.1BV.VI.VII	isolate	0	-4.6	-105				s_pacific		0	25	554	425	99.29	0.71	66.67	3087928	34	33	34	181286	181286	93573	90820	381341	381341	55.4	3.74	84.84	11	3526	5	546	3	0	0	0
TMED90	synechococcus	syn5.1BV.VI.VII	mag									0	25	554	425	77.69	1.41	100	1781048	10671	87	87	24701	24636	20471	20349	61611	61432	59.8	2.77	93.57	11	1996	117	428	9	0	0	0
RS9916	synechococcus	syn5.1BVIII.IX	isolate	10	29.46667	34.91667				red_sea		0	25	554	425	99.76	0	0	2664873	408	1	4	2664873	1516738	2664873	666116	2664873	1516738	59.8	0	89.67	11	2830	1	553	0	0	0	0
RS9917	synechococcus	syn5.1BVIII.IX	isolate	10	29.46667	34.91667				red_sea		0	25	554	425	99.76	0.12	0	2584918	5376	1	9	2584918	378064	2584918	286615	2584918	595814	64.5	0	92.64	11	2702	1	552	1	0	0	0
NAT40	synechococcus	syn5.1BVIII.IX	mag									0	25	554	425	93.49	4.63	96.3	2213321	7731	73	73	39340	39206	30319	30213	130990	130641	58.9	2.16	89.79	11	2471	34	493	27	0	0	0
TMED187	synechococcus	syn5.1BVIII.IX	mag									0	25	554	425	60.93	0.72	0	1839991	1134	148	148	12671	12671	12432	12424	65071	65033	59.6	6.58	90.13	11	1978	208	338	8	0	0	0
CB0101	synechococcus	syn5.2	isolate		37.464527	-76.145368				n_atlantic		0	25	554	425	100	0.12	0	2681441	0	91	91	60200	60200	29466	29466	118199	118199	64.2	5.65	91	11	2988	0	553	1	0	0	0
CB0205	synechococcus	syn5.2	isolate		37.464527	-76.145368				n_atlantic		0	25	554	425	99.29	0.12	0	2418295	0	71	71	64768	64768	34060	34060	165794	165794	63	4.72	90.94	11	2719	5	548	1	0	0	0
WH5701	synechococcus	syn5.2	isolate		41.058085	-72.8656045				n_atlantic		0	25	554	425	99.29	2.12	25	3142170	236402	20	39	1792002	271681	157108	74506	1792002	428863	65.9	11.11	83.73	11	3129	3	539	12	0	0	0
GFB01	synechococcus	syn5.2	isolate									0	25	554	425	84.69	3.58	85	2335280	1858	122	122	29091	29080	19141	19126	96330	96267	67.8	2.74	86.61	11	2829	73	461	20	0	0	0
RCC307	synechococcus	syn5.3	isolate	15	39.166667	6.166667				mediterranean		0	25	554	425	99.69	0	0	2224914	1	1	1	2224914	2224913	2224914	2224913	2224914	2224913	60.8	0	92.47	11	2540	2	552	0	0	0	0
AG-420-M02	synechococcus	syn5.3	sag	60	24	-22	GA03(L1)	7	10/24/10	n_atlantic	GA03	0	25	554	425	36.28	0	0	890062	0	69	69	25976	25976	12899	12899	81732	81732	59	5.15	90.79	11	1050	349	205	0	0	0	0
TMED155	synechococcus	syn5.3	mag									0	25	554	425	65.57	1.38	90	1401196	20827	35	35	57049	56380	40034	39439	154961	151225	63.1	1.65	93	11	1585	184	360	10	0	0	0
TMED185	synechococcus	syn5.3	mag									0	25	554	425	60.69	5.18	88.89	1424566	5797	69	69	24591	24501	20645	20561	61580	61227	61.4	4	93.16	11	1670	211	316	27	0	0	0
TMED19	synechococcus	syn5.3	mag									0	25	554	425	93.76	4.9	96.43	2074877	5375	56	56	50548	50453	37051	36955	136951	136622	60.3	1.97	92.06	11	2361	35	491	28	0	0	0
